gene,module_size_r0.757,rho_r0.757,pvalue_r0.757,bonferroni_r0.757,fdr_r0.757,module_size_r0.8077,rho_r0.8077,pvalue_r0.8077,bonferroni_r0.8077,fdr_r0.8077,module_size_r0.8839,rho_r0.8839,pvalue_r0.8839,bonferroni_r0.8839,fdr_r0.8839
Vitvi01g00025,1048.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,543.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,88.0,0.440199493156902,0.0072159803008479,1.0,0.0085276120731532
Vitvi01g00033,1171.0,-0.401500636615636,0.0152203400780548,1.0,0.0184465912815734,462.0,-0.411175350750953,0.0127285678576514,1.0,0.015381757747185,34.0,-0.420850064886269,0.010590608809886,1.0,0.0122069039467702
Vitvi01g00034,105.0,0.530534807027005,0.0008731100016304,1.0,0.0015870476357829,44.0,-0.523984994594573,0.0010381710830213,1.0,0.0017387817198194,,,,,
Vitvi01g00036,281.0,-0.114241614066328,0.507051164047744,1.0,0.513159485561201,79.0,-0.169818615504,0.322091724033235,1.0,0.32912606659927,5.0,-0.169818615504,0.322091724033235,1.0,0.325073346923645
Vitvi01g00046,102.0,0.778309556517049,2.30216542281964e-08,0.0001953387361262,1.94948838449348e-07,22.0,0.800004596419964,4.7902041877638406e-09,3.496370036648827e-05,4.19229021180915e-08,,,,,
Vitvi01g00048,9.0,0.36280178007437,0.0296534634974875,1.0,0.0339829332490792,,,,,,,,,,
Vitvi01g00050,471.0,-0.595591915433487,0.0001270203722497,1.0,0.0002800769212094,184.0,-0.635298043129053,3.14603421705441e-05,0.22962903750280142,7.70050427574788e-05,22.0,-0.652314954998581,1.62645051497972e-05,0.0691566758969376,3.53923622809303e-05
Vitvi01g00052,2444.0,-0.87985813675672,1.58515090510686e-12,1.34500054298317e-08,1.19026596724175e-10,1776.0,-0.87985813675672,1.58515090510686e-12,1.157001645637497e-08,1.13431533886029e-10,850.0,-0.858025428648613,2.2737322306888397e-11,9.66790944488895e-08,4.83395472244448e-10
Vitvi01g00061,1726.0,-0.49666171922097,0.0020620555486029,1.0,0.0035332272475557,991.0,-0.527383062677938,0.0009493874537723,1.0,0.0015985188062477,145.0,-0.506902167039959,0.0016050044836818,1.0,0.0022740683320944
Vitvi01g00064,15.0,-0.0645746403000758,0.708281518292139,1.0,0.712479986094701,5.0,-0.0430497602000505,0.803130103881403,1.0,0.805779605255032,,,,,
Vitvi01g00065,21.0,0.538122002500631,0.000711283563778,1.0,0.0013177382180473,,,,,,,,,,
Vitvi01g00066,911.0,0.691230227781763,3.04978550862639e-06,0.0258774300406949,1.10824111523319e-05,421.0,0.701470675600752,1.87969052288907e-06,0.013719861126567322,6.51465390625232e-06,54.0,-0.701470675600752,1.87969052288908e-06,0.0079924441033243,4.95809187551139e-06
Vitvi01g00067,26.0,-0.0622080691698743,0.718529160095837,1.0,0.722274602939601,,,,,,,,,,
Vitvi01g00075,13.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,,,,,,,,,,
Vitvi01g00083,241.0,0.750289519408583,1.37448227308174e-07,0.0011662482087098,7.4855469108464e-07,138.0,0.750289519408583,1.37448227308174e-07,0.001003234611122362,6.62638448561673e-07,35.0,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07
Vitvi01g00088,142.0,0.750289519408583,1.37448227308174e-07,0.0011662482087098,7.4855469108464e-07,73.0,0.750289519408583,1.37448227308174e-07,0.001003234611122362,6.62638448561673e-07,13.0,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07
Vitvi01g00090,66.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,15.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00091,880.0,-0.449874207292219,0.0059072599660822,1.0,0.0078624471862287,287.0,-0.469223635562852,0.0038903602022962,1.0,0.0052121400727901,14.0,-0.449874207292219,0.0059072599660822,1.0,0.0070535437730361
Vitvi01g00095,64.0,0.648139317099564,1.91944109188549e-05,0.162864576646484,5.88383586150593e-05,14.0,-0.648139317099564,1.9194410918855e-05,0.14010000529672265,5.32902264346604e-05,,,,,
Vitvi01g00103,157.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,50.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00104,1786.0,-0.819760771205674,9.62256253728296e-10,8.16474431288459e-06,1.45280147916096e-08,1085.0,-0.815129354419202,1.42580956091385e-09,1.0406983985110193e-05,1.4534893833953e-08,194.0,-0.819760771205674,9.62256253728296e-10,4.09151359085271e-06,8.93343578788802e-09
Vitvi01g00129,11.0,-0.114799360533468,0.504965768061545,1.0,0.511353925528369,,,,,,,,,,
Vitvi01g00145,1444.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,727.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,47.0,0.478898349698169,0.0031284988550884,1.0,0.0039286406177897
Vitvi01g00147,14.0,0.227355782179939,0.182356808244462,1.0,0.190624309221912,,,,,,,,,,
Vitvi01g00148,1192.0,-0.707521849311973,1.39877141123937e-06,0.011868575424366,5.63292616248982e-06,580.0,-0.72195157123873,6.705314581881e-07,0.004894209113314942,2.63412761749997e-06,42.0,0.77827403424317,2.30775712609656e-08,9.81258330016255e-05,1.21895444722517e-07
Vitvi01g00156,325.0,0.342654282640619,0.040779465514745,1.0,0.0456663276880838,143.0,0.310020541436751,0.0657523487116907,1.0,0.0712691406662653,25.0,0.247812472266876,0.145049628712177,1.0,0.148901743429304
Vitvi01g00157,15.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,3.0,-0.401500636615636,0.0152203400780548,1.0,0.0181022099119639,,,,,
Vitvi01g00160,1170.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,539.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,41.0,0.645746403000758,2.10820008752171e-05,0.0896406677214233,4.30964748660689e-05
Vitvi01g00162,119.0,-0.372476494209687,0.0252748166470032,1.0,0.0292773814675525,45.0,-0.401500636615636,0.0152203400780548,1.0,0.0181022099119639,3.0,0.343452351803737,0.0402822983143647,1.0,0.043165406359042
Vitvi01g00181,3.0,0.0338614994736079,0.844567223530562,1.0,0.846862785589319,,,,,,,,,,
Vitvi01g00187,49.0,-0.440199493156902,0.0072159803008479,1.0,0.0094603820847798,9.0,-0.411175350750953,0.0127285678576514,1.0,0.015381757747185,,,,,
Vitvi01g00188,223.0,0.440199493156902,0.0072159803008479,1.0,0.0094603820847798,64.0,-0.440199493156902,0.0072159803008479,1.0,0.0091567177009543,3.0,0.440199493156902,0.0072159803008479,1.0,0.0085276120731532
Vitvi01g00191,120.0,0.476758562900266,0.0032847703664523,1.0,0.0046552992415814,81.0,0.471149638630852,0.0037270210125849,1.0,0.0050432937283754,17.0,-0.459931790092022,0.0047685592031259,1.0,0.005839546183495
Vitvi01g00193,97.0,0.64376693331971,2.27691595807993e-05,0.193196319043082,6.33430554239619e-05,24.0,0.634504099746765,3.24125254235678e-05,0.23657902306662137,7.92028868652915e-05,,,,,
Vitvi01g00199,46.0,0.459197442133872,0.0048447434095193,1.0,0.0066068222162924,12.0,0.437672562033847,0.0075961435666671,1.0,0.0096140544291839,,,,,
Vitvi01g00203,21.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,6.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00211,13.0,0.36280178007437,0.0296534634974875,1.0,0.0339829332490792,,,,,,,,,,
Vitvi01g00214,23.0,0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,6.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00217,267.0,-0.64376693331971,2.27691595807995e-05,0.193196319043084,6.33430554239619e-05,92.0,-0.625241266173819,4.56208685379645e-05,0.33298671945860286,0.0001076233740978,5.0,-0.685449684397965,3.97377629357963e-06,0.0168964968003006,9.63312246311321e-06
Vitvi01g00218,609.0,-0.609772120130713,7.88391441256792e-05,0.668950137906388,0.000186649034014,201.0,-0.634907764777323,3.19251911720551e-05,0.23302197036483016,7.81166511447637e-05,13.0,-0.624667316958334,4.65806478869314e-05,0.198060914815232,8.83805956337494e-05
Vitvi01g00222,2089.0,-0.57638349405403,0.0002341102072412,1.0,0.000484848696227,1391.0,-0.582933306486462,0.0001908693115803,1.0,0.0003729001887646,346.0,-0.596032931351327,0.0001251923543293,0.532317890608501,0.0002133538639713
Vitvi01g00226,53.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,14.0,0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00228,755.0,-0.353127065939054,0.0346365270501543,1.0,0.0392482548104379,254.0,-0.353127065939054,0.0346365270501543,1.0,0.0387095407960613,13.0,-0.39182592248032,0.0181099832764267,1.0,0.0201791532734188
Vitvi01g00230,1894.0,-0.589483118918895,0.0001549320618943,1.0,0.0003354423437543,1208.0,-0.596032931351327,0.0001251923543293,0.9137789942495607,0.0002572575997325,208.0,-0.609132556216191,8.05930710257105e-05,0.342681738001321,0.0001430821453032
Vitvi01g00232,578.0,-0.523984994594573,0.0010381710830213,1.0,0.001870648044051,158.0,-0.543634431891869,0.0006109946986979,1.0,0.0010656273132129,3.0,-0.57638349405403,0.0002341102072412,0.995436601189981,0.0003796478265408
Vitvi01g00233,108.0,0.227355782179939,0.182356808244462,1.0,0.190624309221912,21.0,0.314428209397787,0.0618077618339936,1.0,0.0670732758885399,,,,,
Vitvi01g00234,456.0,-0.478136307567548,0.0031833934871966,1.0,0.0045153951419029,138.0,-0.471586495135116,0.003690811552788,1.0,0.0049952222369367,12.0,-0.419187995675658,0.0109345409920775,1.0,0.0125964964232765
Vitvi01g00237,105.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,28.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,,,,,
Vitvi01g00241,2249.0,-0.791772806368201,8.88042451590357e-09,7.53504020174418e-05,8.17552030112417e-08,1591.0,-0.791772806368201,8.88042451590357e-09,6.481821854158015e-05,7.11769644617631e-08,667.0,-0.804340628691506,3.42082056998738e-09,1.45453290635863e-05,2.23774293285944e-08
Vitvi01g00243,2343.0,-0.39182592248032,0.0181099832764267,1.0,0.0215819112500674,1548.0,-0.401500636615636,0.0152203400780548,1.0,0.0181022099119639,484.0,-0.420850064886269,0.010590608809886,1.0,0.0122069039467702
Vitvi01g00246,3.0,-0.657661183679129,1.31078878160574e-05,0.111220428119247,4.12080133824554e-05,,,,,,,,,,
Vitvi01g00253,16.0,-0.449874207292219,0.0059072599660822,1.0,0.0078624471862287,4.0,-0.449874207292219,0.0059072599660822,1.0,0.007615169638367,,,,,
Vitvi01g00258,2446.0,-0.884224678378342,8.74713631353133e-13,7.4219451620313305e-09,8.835649002418249e-11,1786.0,-0.884224678378342,8.74713631353133e-13,6.384534795246518e-09,8.6277497233061e-11,849.0,-0.884224678378342,8.74713631353133e-13,3.7192823605135205e-09,8.265071912252269e-11
Vitvi01g00264,12.0,0.620609849387347,5.39036718218734e-05,0.457372655408596,0.0001346798160802,5.0,0.657661183679129,1.31078878160574e-05,0.09567447316940296,3.72564147855931e-05,,,,,
Vitvi01g00267,63.0,0.636867855681746,2.96519006901658e-05,0.251596377356057,7.96191067582458e-05,15.0,-0.713863088834624,1.01809171863728e-06,0.007431051454333506,3.81275087446563e-06,,,,,
Vitvi01g00271,84.0,0.731315394512366,4.05948941968963e-07,0.0034444767726066,1.89882953285923e-06,36.0,0.781305132734779,1.87323793274925e-08,0.00013672763671136777,1.40811160361861e-07,6.0,0.834311493091303,2.59159644346565e-10,1.10194680776159e-06,3.2434929200962e-09
Vitvi01g00277,24.0,0.449874207292219,0.0059072599660822,1.0,0.0078624471862287,5.0,0.411175350750953,0.0127285678576514,1.0,0.015381757747185,,,,,
Vitvi01g00279,113.0,0.581171762700682,0.0002017310835181,1.0,0.0004225347429404,71.0,0.581171762700682,0.0002017310835181,1.0,0.0003909811945297,23.0,0.57399680266734,0.000251925466762,1.0,0.0004062142907366
Vitvi01g00280,2224.0,-0.678679836599203,5.37727468533649e-06,0.0456261757050801,1.82943767863192e-05,1571.0,-0.678679836599203,5.37727468533649e-06,0.03924872792827104,1.64289359264425e-05,577.0,-0.678679836599203,5.37727468533649e-06,0.0228641719620508,1.26601173654766e-05
Vitvi01g00282,4.0,0.582933306486462,0.0001908693115803,1.0,0.0004037711565093,,,,,,,,,,
Vitvi01g00284,1922.0,-0.701115533676863,1.91214561505384e-06,0.0162245555437318,7.3447512647043e-06,1250.0,-0.701115533676863,1.91214561505384e-06,0.013956750844277976,6.55554290478062e-06,368.0,-0.706214555739967,1.4919087330318e-06,0.0063435959328512,3.98717531920252e-06
Vitvi01g00286,699.0,-0.707182417439477,1.42242726140005e-06,0.0120692953129795,5.72275737931696e-06,246.0,-0.752862695470303,1.17803391568169e-07,0.0008598469550560655,6.62638448561673e-07,12.0,-0.826554464746446,5.29455877613902e-10,2.25124639161431e-06,5.6281159790357805e-09
Vitvi01g00290,1605.0,-0.871125053513477,4.87284258467059e-12,4.13460693309299e-08,2.7564046220619903e-10,797.0,-0.866758511891856,8.29025229610732e-12,6.051055150928733e-08,2.92445151760991e-10,39.0,0.846672420432397,7.67037634075461e-11,3.26144402008886e-07,1.0799483510228e-09
Vitvi01g00291,2240.0,-0.401500636615636,0.0152203400780548,1.0,0.0184465912815734,1558.0,-0.39182592248032,0.0181099832764267,1.0,0.0211834563997818,517.0,-0.411175350750953,0.0127285678576514,1.0,0.0145021089310648
Vitvi01g00299,6.0,0.534156736039856,0.0007921914764532,1.0,0.0014583954605566,,,,,,,,,,
Vitvi01g00300,1187.0,0.803880312540507,3.5466989540100503e-09,3.00937406247753e-05,3.61415539591451e-08,636.0,0.808246854162129,2.5076803078516503e-09,1.8303558567009195e-05,2.35870600090325e-08,103.0,0.821346479026993,8.38891382746122e-10,3.56696615943651e-06,8.033707566298591e-09
Vitvi01g00305,27.0,-0.631396482934074,3.63959573998368e-05,0.308819698537615,9.48754834216957e-05,5.0,-0.602696642800707,0.0001003047163666,0.7321241247598134,0.0002108242720463,,,,,
Vitvi01g00317,109.0,0.688537295588947,3.45252458433688e-06,0.0292946710980984,1.23501986079674e-05,20.0,0.707062962734838,1.43083923232173e-06,0.010443695556716306,5.11194104587203e-06,,,,,
Vitvi01g00318,2021.0,-0.39182592248032,0.0181099832764267,1.0,0.0215819112500674,1271.0,-0.39182592248032,0.0181099832764267,1.0,0.0211834563997818,246.0,-0.39182592248032,0.0181099832764267,1.0,0.0201791532734188
Vitvi01g00319,15.0,-0.387447841800455,0.0195609632394898,1.0,0.0232620564943338,4.0,-0.53094704246729,0.0008635454763658,1.0,0.0014678664257089,,,,,
Vitvi01g00320,121.0,-0.517435182162141,0.0012302046362563,1.0,0.0021819160406846,31.0,-0.582933306486462,0.0001908693115803,1.0,0.0003729001887646,,,,,
Vitvi01g00325,2078.0,-0.819760771205674,9.62256253728296e-10,8.16474431288459e-06,1.45280147916096e-08,1364.0,-0.824392187992147,6.42105911361328e-10,4.6867310470263334e-06,9.02449342290294e-09,408.0,-0.824392187992147,6.42105911361328e-10,2.73023433510837e-06,6.32561203259186e-09
Vitvi01g00329,489.0,-0.716412599866176,8.93892664680424e-07,0.0075846792598134,3.78099663998674e-06,171.0,-0.716412599866176,8.93892664680424e-07,0.0065245225595024145,3.38058163704788e-06,5.0,-0.731709666055489,3.97281655814094e-07,0.0016892416005215,1.22320173824875e-06
Vitvi01g00331,,,,,,,,,,,,,,,
Vitvi01g00332,1096.0,-0.602582743783759,0.0001006896030077,0.854351281520807,0.0002287419763107,453.0,-0.602582743783759,0.0001006896030077,0.7349334123532023,0.0002108242720463,29.0,-0.602582743783759,0.0001006896030077,0.428132191988977,0.0001739667582238
Vitvi01g00337,1114.0,-0.802807464153034,3.85694175271298e-09,3.27261507717696e-05,3.90993438133448e-08,517.0,-0.806340170265918,2.9206317175110502e-09,2.1317690906113157e-05,2.70872819645656e-08,48.0,0.845199937507649,8.91644859627693e-11,3.79127394313695e-07,1.2349426524876101e-09
Vitvi01g00340,183.0,-0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,97.0,-0.469223635562852,0.0038903602022962,1.0,0.0052121400727901,20.0,-0.459548921427535,0.0048081493857987,1.0,0.005839546183495
Vitvi01g00341,,,,,,,,,,,,,,,
Vitvi01g00346,597.0,-0.716412599866176,8.93892664680424e-07,0.0075846792598134,3.78099663998674e-06,229.0,-0.726610643992385,5.23697027742696e-07,0.0038224646054939382,2.13188210010816e-06,17.0,0.736808688118594,2.99503258679437e-07,0.0012734878559049,9.61122910116962e-07
Vitvi01g00347,,,,,,,,,,,,,,,
Vitvi01g00355,305.0,0.178982211503356,0.296273865831986,1.0,0.303645820942675,91.0,0.188656925638672,0.270494358476957,1.0,0.277489574493789,5.0,0.237030496315255,0.163946637501507,1.0,0.167572380446252
Vitvi01g00358,1035.0,0.628199518174469,4.09518004842468e-05,0.347476027108834,0.0001056800569065,534.0,0.616981669635639,6.13165947286061e-05,0.44754982492409595,0.0001382606811628,77.0,0.611372745366224,7.45995199994652e-05,0.317197159037726,0.0001348054224554
Vitvi01g00371,1158.0,-0.420850064886269,0.010590608809886,1.0,0.0133167332175286,465.0,-0.420850064886269,0.010590608809886,1.0,0.012989556999388,4.0,-0.459548921427535,0.0048081493857987,1.0,0.005839546183495
Vitvi01g00379,128.0,0.655734237315233,1.4174872102622e-05,0.120273789790748,4.44635082405722e-05,83.0,0.635338149062815,3.14129224928976e-05,0.22928292127565958,7.70050427574788e-05,38.0,-0.6297292247934,3.87111621423616e-05,0.164599861429322,7.41774950109607e-05
Vitvi01g00381,978.0,0.596032931351327,0.0001251923543293,1.0,0.0002790273513224,466.0,0.57638349405403,0.0002341102072412,1.0,0.0004482608611369,57.0,-0.596032931351327,0.0001251923543293,0.532317890608501,0.0002133538639713
Vitvi01g00384,658.0,-0.459548921427535,0.0048081493857987,1.0,0.0065738233223496,189.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,5.0,-0.430524779021586,0.0087656197648768,1.0,0.0102336722762628
Vitvi01g00388,144.0,0.750608504756726,1.34858806758807e-07,0.0011442769753484,7.4855469108464e-07,69.0,0.741002113189158,2.36258680291529e-07,0.00172445210744787,1.06185474596544e-06,15.0,0.768947979567536,4.29873397412545e-08,0.0001827821685798,2.12652761806449e-07
Vitvi01g00391,2407.0,-0.552471922567315,0.0004762367477383,1.0,0.0009150518126268,1657.0,-0.552471922567315,0.0004762367477383,1.0,0.0008509307274767,503.0,-0.552471922567315,0.0004762367477383,1.0,0.000728926800354
Vitvi01g00393,269.0,0.411175350750953,0.0127285678576514,1.0,0.0157162250105023,84.0,0.304753495262471,0.0707229426338605,1.0,0.0761703937265084,3.0,0.324102923533104,0.0538052002373616,1.0,0.0569103759724531
Vitvi01g00394,372.0,-0.737399514346222,2.8973726886927e-07,0.0024584207263557,1.40722422802277e-06,93.0,-0.748744122259241,1.50654856102604e-07,0.0010996297946929065,7.2344065440323e-07,5.0,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07
Vitvi01g00397,472.0,-0.478898349698169,0.0031284988550884,1.0,0.0044494322469703,191.0,-0.478898349698169,0.0031284988550884,1.0,0.0042658160178013,31.0,-0.469223635562852,0.0038903602022962,1.0,0.00480587204537
Vitvi01g00402,2435.0,-0.773446603340947,3.19602962058211e-08,0.0002711831133063,2.61507341664797e-07,1722.0,-0.773446603340947,3.19602962058211e-08,0.00023327820200628823,2.31197425179671e-07,658.0,-0.77807802012742,2.3388390725782e-08,9.94474373660252e-05,1.2323102523671e-07
Vitvi01g00403,,,,,,,,,,,,,,,
Vitvi01g00407,92.0,0.179374000833544,0.295200389027218,1.0,0.302984795076321,49.0,-0.24394864113362,0.151628904334241,1.0,0.158808921328114,16.0,0.351573041633746,0.0354971658889759,1.0,0.0382498604561392
Vitvi01g00408,,,,,,,,,,,,,,,
Vitvi01g00412,208.0,0.401500636615636,0.0152203400780549,1.0,0.0184465912815734,33.0,0.36280178007437,0.0296534634974875,1.0,0.033515117694048,,,,,
Vitvi01g00418,356.0,0.314428209397787,0.0618077618339936,1.0,0.0675388099370813,106.0,0.353127065939054,0.0346365270501542,1.0,0.0387095407960613,,,,,
Vitvi01g00437,344.0,0.630749029206021,3.72797044131843e-05,0.316318291945869,9.71493525632275e-05,130.0,0.630239126999711,3.79893283997981e-05,0.27728410799012637,9.06157215654008e-05,13.0,0.681739249837065,4.69487569835134e-06,0.0199626114693899,1.12655820933351e-05
Vitvi01g00441,178.0,-0.538122002500631,0.000711283563778,1.0,0.0013177382180473,19.0,-0.538122002500631,0.000711283563778,1.0,0.0012261829787473,,,,,
Vitvi01g00442,54.0,-0.193723920900227,0.257597648956622,1.0,0.265772866171806,25.0,0.236773681100278,0.164417351185096,1.0,0.171440320900002,4.0,-0.251123601166961,0.139579734523285,1.0,0.143390440007975
Vitvi01g00449,121.0,-0.120933926691457,0.482316946894032,1.0,0.488768576901453,38.0,0.159632783232723,0.352382996354793,1.0,0.358823031583934,5.0,-0.372476494209687,0.0252748166470032,1.0,0.0277840021672848
Vitvi01g00457,1231.0,-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,572.0,-0.645746403000758,2.10820008752169e-05,0.15387752438820815,5.3973175863981e-05,31.0,-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05
Vitvi01g00458,6.0,0.466372402167214,0.0041435513805198,1.0,0.0057579484873421,,,,,,,,,,
Vitvi01g00463,230.0,0.866359712001401,8.69442361037607e-12,7.3772184334041e-08,3.36859289196534e-10,98.0,0.866359712001401,8.69442361037607e-12,6.346059793213494e-08,2.92445151760991e-10,14.0,0.866359712001401,8.69442361037607e-12,3.69686891913191e-08,2.0768926511977e-10
